"user_id","block","problem","x1","y1","y2","Choice","Sex","Age","Subject","Trial"
"04bu0ru465bRGC2mDSpL",3,"11",3,8.1,0,0,"male",25,1,51
"04bu0ru465bRGC2mDSpL",3,"6",1,2,0,0,"male",25,1,52
"04bu0ru465bRGC2mDSpL",3,"300",8,2,0,0,"male",25,1,53
"04bu0ru465bRGC2mDSpL",3,"8",1,3.5,0,0,"male",25,1,54
"04bu0ru465bRGC2mDSpL",4,"15",5,13.5,0,1,"male",25,1,55
"04bu0ru465bRGC2mDSpL",4,"10",3,6,0,1,"male",25,1,56
"04bu0ru465bRGC2mDSpL",4,"12",3,10.5,0,1,"male",25,1,57
"04bu0ru465bRGC2mDSpL",4,"7",1,2.7,0,1,"male",25,1,58
"04bu0ru465bRGC2mDSpL",4,"14",5,10,0,1,"male",25,1,59
"04bu0ru465bRGC2mDSpL",4,"5",1,1.4,0,1,"male",25,1,60
"04bu0ru465bRGC2mDSpL",4,"16",5,17.5,0,1,"male",25,1,61
"04bu0ru465bRGC2mDSpL",4,"200",10,5,0,0,"male",25,1,62
"04bu0ru465bRGC2mDSpL",4,"1",0.5,0.7,0,0,"male",25,1,63
"04bu0ru465bRGC2mDSpL",4,"13",5,7,0,1,"male",25,1,64
"04bu0ru465bRGC2mDSpL",4,"9",3,4.2,0,0,"male",25,1,65
"04bu0ru465bRGC2mDSpL",4,"4",0.5,1.75,0,0,"male",25,1,66
"04bu0ru465bRGC2mDSpL",4,"3",0.5,1.35,0,0,"male",25,1,67
"04bu0ru465bRGC2mDSpL",4,"2",0.5,1,0,0,"male",25,1,68
"04bu0ru465bRGC2mDSpL",4,"11",3,8.1,0,1,"male",25,1,69
"04bu0ru465bRGC2mDSpL",4,"6",1,2,0,1,"male",25,1,70
"04bu0ru465bRGC2mDSpL",4,"300",8,2,0,0,"male",25,1,71
"04bu0ru465bRGC2mDSpL",4,"8",1,3.5,0,1,"male",25,1,72
"04bu0ru465bRGC2mDSpL",5,"15",5,13.5,0,1,"male",25,1,73
"04bu0ru465bRGC2mDSpL",5,"10",3,6,0,1,"male",25,1,74
"04bu0ru465bRGC2mDSpL",5,"12",3,10.5,0,1,"male",25,1,75
"04bu0ru465bRGC2mDSpL",5,"7",1,2.7,0,0,"male",25,1,76
"04bu0ru465bRGC2mDSpL",5,"14",5,10,0,0,"male",25,1,77
"04bu0ru465bRGC2mDSpL",5,"5",1,1.4,0,0,"male",25,1,78
"04bu0ru465bRGC2mDSpL",5,"16",5,17.5,0,1,"male",25,1,79
"04bu0ru465bRGC2mDSpL",5,"200",10,5,0,0,"male",25,1,80
"04bu0ru465bRGC2mDSpL",5,"1",0.5,0.7,0,0,"male",25,1,81
"04bu0ru465bRGC2mDSpL",5,"13",5,7,0,1,"male",25,1,82
"04bu0ru465bRGC2mDSpL",5,"9",3,4.2,0,0,"male",25,1,83
"04bu0ru465bRGC2mDSpL",5,"4",0.5,1.75,0,0,"male",25,1,84
"04bu0ru465bRGC2mDSpL",5,"3",0.5,1.35,0,1,"male",25,1,85
"04bu0ru465bRGC2mDSpL",5,"2",0.5,1,0,0,"male",25,1,86
"04bu0ru465bRGC2mDSpL",5,"11",3,8.1,0,1,"male",25,1,87
"04bu0ru465bRGC2mDSpL",5,"6",1,2,0,0,"male",25,1,88
"04bu0ru465bRGC2mDSpL",5,"300",8,2,0,0,"male",25,1,89
"04bu0ru465bRGC2mDSpL",5,"8",1,3.5,0,1,"male",25,1,90
"LK2ZqAk808H8pboiYqBB",1,"14",5,10,0,1,"female",20,2,1
"LK2ZqAk808H8pboiYqBB",1,"6",1,2,0,0,"female",20,2,2
"LK2ZqAk808H8pboiYqBB",1,"4",0.5,1.75,0,1,"female",20,2,3
"LK2ZqAk808H8pboiYqBB",1,"2",0.5,1,0,0,"female",20,2,4
"LK2ZqAk808H8pboiYqBB",1,"7",1,2.7,0,0,"female",20,2,5
"LK2ZqAk808H8pboiYqBB",1,"8",1,3.5,0,0,"female",20,2,6
"LK2ZqAk808H8pboiYqBB",1,"11",3,8.1,0,1,"female",20,2,7
"LK2ZqAk808H8pboiYqBB",1,"300",8,2,0,1,"female",20,2,8
"LK2ZqAk808H8pboiYqBB",1,"10",3,6,0,0,"female",20,2,9
"LK2ZqAk808H8pboiYqBB",1,"1",0.5,0.7,0,0,"female",20,2,10
"LK2ZqAk808H8pboiYqBB",1,"5",1,1.4,0,0,"female",20,2,11
"LK2ZqAk808H8pboiYqBB",1,"13",5,7,0,0,"female",20,2,12
"LK2ZqAk808H8pboiYqBB",1,"15",5,13.5,0,0,"female",20,2,13
"LK2ZqAk808H8pboiYqBB",1,"16",5,17.5,0,1,"female",20,2,14
"LK2ZqAk808H8pboiYqBB",1,"200",10,5,0,0,"female",20,2,15
"LK2ZqAk808H8pboiYqBB",1,"9",3,4.2,0,0,"female",20,2,16
"LK2ZqAk808H8pboiYqBB",1,"12",3,10.5,0,0,"female",20,2,17
"LK2ZqAk808H8pboiYqBB",1,"3",0.5,1.35,0,0,"female",20,2,18
"LK2ZqAk808H8pboiYqBB",2,"14",5,10,0,0,"female",20,2,19
"LK2ZqAk808H8pboiYqBB",2,"6",1,2,0,0,"female",20,2,20
"LK2ZqAk808H8pboiYqBB",2,"4",0.5,1.75,0,0,"female",20,2,21
"LK2ZqAk808H8pboiYqBB",2,"2",0.5,1,0,0,"female",20,2,22
"LK2ZqAk808H8pboiYqBB",2,"7",1,2.7,0,0,"female",20,2,23
"LK2ZqAk808H8pboiYqBB",2,"8",1,3.5,0,0,"female",20,2,24
"LK2ZqAk808H8pboiYqBB",2,"11",3,8.1,0,0,"female",20,2,25
"LK2ZqAk808H8pboiYqBB",2,"300",8,2,0,1,"female",20,2,26
"LK2ZqAk808H8pboiYqBB",2,"10",3,6,0,1,"female",20,2,27
"LK2ZqAk808H8pboiYqBB",2,"1",0.5,0.7,0,1,"female",20,2,28
"LK2ZqAk808H8pboiYqBB",2,"5",1,1.4,0,0,"female",20,2,29
"LK2ZqAk808H8pboiYqBB",2,"13",5,7,0,0,"female",20,2,30
"LK2ZqAk808H8pboiYqBB",2,"15",5,13.5,0,0,"female",20,2,31
"LK2ZqAk808H8pboiYqBB",2,"16",5,17.5,0,0,"female",20,2,32
"LK2ZqAk808H8pboiYqBB",2,"200",10,5,0,1,"female",20,2,33
"LK2ZqAk808H8pboiYqBB",2,"9",3,4.2,0,1,"female",20,2,34
"LK2ZqAk808H8pboiYqBB",2,"12",3,10.5,0,0,"female",20,2,35
"LK2ZqAk808H8pboiYqBB",2,"3",0.5,1.35,0,0,"female",20,2,36
"LK2ZqAk808H8pboiYqBB",3,"14",5,10,0,0,"female",20,2,37
"LK2ZqAk808H8pboiYqBB",3,"6",1,2,0,1,"female",20,2,38
"LK2ZqAk808H8pboiYqBB",3,"4",0.5,1.75,0,0,"female",20,2,39
"LK2ZqAk808H8pboiYqBB",3,"2",0.5,1,0,0,"female",20,2,40
"LK2ZqAk808H8pboiYqBB",3,"7",1,2.7,0,1,"female",20,2,41
"LK2ZqAk808H8pboiYqBB",3,"8",1,3.5,0,0,"female",20,2,42
"LK2ZqAk808H8pboiYqBB",3,"11",3,8.1,0,1,"female",20,2,43
"LK2ZqAk808H8pboiYqBB",3,"300",8,2,0,0,"female",20,2,44
"LK2ZqAk808H8pboiYqBB",3,"10",3,6,0,0,"female",20,2,45
"LK2ZqAk808H8pboiYqBB",3,"1",0.5,0.7,0,0,"female",20,2,46
"LK2ZqAk808H8pboiYqBB",3,"5",1,1.4,0,0,"female",20,2,47
"LK2ZqAk808H8pboiYqBB",3,"13",5,7,0,1,"female",20,2,48
"LK2ZqAk808H8pboiYqBB",3,"15",5,13.5,0,0,"female",20,2,49
"LK2ZqAk808H8pboiYqBB",3,"16",5,17.5,0,0,"female",20,2,50
"LK2ZqAk808H8pboiYqBB",3,"200",10,5,0,0,"female",20,2,51
"LK2ZqAk808H8pboiYqBB",3,"9",3,4.2,0,0,"female",20,2,52
"LK2ZqAk808H8pboiYqBB",3,"12",3,10.5,0,0,"female",20,2,53
"LK2ZqAk808H8pboiYqBB",3,"3",0.5,1.35,0,0,"female",20,2,54
"LK2ZqAk808H8pboiYqBB",4,"14",5,10,0,0,"female",20,2,55
"LK2ZqAk808H8pboiYqBB",4,"6",1,2,0,1,"female",20,2,56
"LK2ZqAk808H8pboiYqBB",4,"4",0.5,1.75,0,1,"female",20,2,57
"LK2ZqAk808H8pboiYqBB",4,"2",0.5,1,0,1,"female",20,2,58
"LK2ZqAk808H8pboiYqBB",4,"7",1,2.7,0,0,"female",20,2,59
"LK2ZqAk808H8pboiYqBB",4,"8",1,3.5,0,1,"female",20,2,60
"LK2ZqAk808H8pboiYqBB",4,"11",3,8.1,0,1,"female",20,2,61
"LK2ZqAk808H8pboiYqBB",4,"300",8,2,0,1,"female",20,2,62
"LK2ZqAk808H8pboiYqBB",4,"10",3,6,0,1,"female",20,2,63
"LK2ZqAk808H8pboiYqBB",4,"1",0.5,0.7,0,0,"female",20,2,64
"LK2ZqAk808H8pboiYqBB",4,"5",1,1.4,0,1,"female",20,2,65
"LK2ZqAk808H8pboiYqBB",4,"13",5,7,0,1,"female",20,2,66
"LK2ZqAk808H8pboiYqBB",4,"15",5,13.5,0,1,"female",20,2,67
"LK2ZqAk808H8pboiYqBB",4,"16",5,17.5,0,0,"female",20,2,68
"LK2ZqAk808H8pboiYqBB",4,"200",10,5,0,1,"female",20,2,69
"LK2ZqAk808H8pboiYqBB",4,"9",3,4.2,0,1,"female",20,2,70
"LK2ZqAk808H8pboiYqBB",4,"12",3,10.5,0,0,"female",20,2,71
"LK2ZqAk808H8pboiYqBB",4,"3",0.5,1.35,0,0,"female",20,2,72
"LK2ZqAk808H8pboiYqBB",5,"14",5,10,0,0,"female",20,2,73
"LK2ZqAk808H8pboiYqBB",5,"6",1,2,0,0,"female",20,2,74
"LK2ZqAk808H8pboiYqBB",5,"4",0.5,1.75,0,0,"female",20,2,75
"LK2ZqAk808H8pboiYqBB",5,"2",0.5,1,0,0,"female",20,2,76
"LK2ZqAk808H8pboiYqBB",5,"7",1,2.7,0,0,"female",20,2,77
"LK2ZqAk808H8pboiYqBB",5,"8",1,3.5,0,0,"female",20,2,78
"LK2ZqAk808H8pboiYqBB",5,"11",3,8.1,0,0,"female",20,2,79
"LK2ZqAk808H8pboiYqBB",5,"300",8,2,0,1,"female",20,2,80
"LK2ZqAk808H8pboiYqBB",5,"10",3,6,0,0,"female",20,2,81
"LK2ZqAk808H8pboiYqBB",5,"1",0.5,0.7,0,0,"female",20,2,82
"LK2ZqAk808H8pboiYqBB",5,"5",1,1.4,0,1,"female",20,2,83
"LK2ZqAk808H8pboiYqBB",5,"13",5,7,0,0,"female",20,2,84
"LK2ZqAk808H8pboiYqBB",5,"15",5,13.5,0,0,"female",20,2,85
"LK2ZqAk808H8pboiYqBB",5,"16",5,17.5,0,0,"female",20,2,86
"LK2ZqAk808H8pboiYqBB",5,"200",10,5,0,1,"female",20,2,87
"LK2ZqAk808H8pboiYqBB",5,"9",3,4.2,0,0,"female",20,2,88
"LK2ZqAk808H8pboiYqBB",5,"12",3,10.5,0,0,"female",20,2,89
"LK2ZqAk808H8pboiYqBB",5,"3",0.5,1.35,0,0,"female",20,2,90
"MusF6y6oLSU4YLXm7IUH",1,"10",3,6,0,1,"female",25,3,1
"MusF6y6oLSU4YLXm7IUH",1,"200",10,5,0,0,"female",25,3,2
"MusF6y6oLSU4YLXm7IUH",1,"7",1,2.7,0,0,"female",25,3,3
"MusF6y6oLSU4YLXm7IUH",1,"3",0.5,1.35,0,1,"female",25,3,4
"MusF6y6oLSU4YLXm7IUH",1,"13",5,7,0,0,"female",25,3,5
"MusF6y6oLSU4YLXm7IUH",1,"16",5,17.5,0,1,"female",25,3,6
"MusF6y6oLSU4YLXm7IUH",1,"2",0.5,1,0,1,"female",25,3,7
"MusF6y6oLSU4YLXm7IUH",1,"1",0.5,0.7,0,0,"female",25,3,8
"MusF6y6oLSU4YLXm7IUH",1,"14",5,10,0,1,"female",25,3,9
"MusF6y6oLSU4YLXm7IUH",1,"300",8,2,0,0,"female",25,3,10
"MusF6y6oLSU4YLXm7IUH",1,"6",1,2,0,1,"female",25,3,11
"MusF6y6oLSU4YLXm7IUH",1,"5",1,1.4,0,0,"female",25,3,12
"MusF6y6oLSU4YLXm7IUH",1,"11",3,8.1,0,1,"female",25,3,13
"MusF6y6oLSU4YLXm7IUH",1,"8",1,3.5,0,1,"female",25,3,14
"MusF6y6oLSU4YLXm7IUH",1,"4",0.5,1.75,0,0,"female",25,3,15
"MusF6y6oLSU4YLXm7IUH",1,"15",5,13.5,0,1,"female",25,3,16
"MusF6y6oLSU4YLXm7IUH",1,"9",3,4.2,0,0,"female",25,3,17
"MusF6y6oLSU4YLXm7IUH",1,"12",3,10.5,0,1,"female",25,3,18
"MusF6y6oLSU4YLXm7IUH",2,"10",3,6,0,1,"female",25,3,19
"MusF6y6oLSU4YLXm7IUH",2,"200",10,5,0,0,"female",25,3,20
"MusF6y6oLSU4YLXm7IUH",2,"7",1,2.7,0,0,"female",25,3,21
"MusF6y6oLSU4YLXm7IUH",2,"3",0.5,1.35,0,1,"female",25,3,22
"MusF6y6oLSU4YLXm7IUH",2,"13",5,7,0,0,"female",25,3,23
"MusF6y6oLSU4YLXm7IUH",2,"16",5,17.5,0,1,"female",25,3,24
"MusF6y6oLSU4YLXm7IUH",2,"2",0.5,1,0,0,"female",25,3,25
"MusF6y6oLSU4YLXm7IUH",2,"1",0.5,0.7,0,1,"female",25,3,26
"MusF6y6oLSU4YLXm7IUH",2,"14",5,10,0,1,"female",25,3,27
"MusF6y6oLSU4YLXm7IUH",2,"300",8,2,0,0,"female",25,3,28
"MusF6y6oLSU4YLXm7IUH",2,"6",1,2,0,0,"female",25,3,29
"MusF6y6oLSU4YLXm7IUH",2,"5",1,1.4,0,1,"female",25,3,30
"MusF6y6oLSU4YLXm7IUH",2,"11",3,8.1,0,1,"female",25,3,31
"MusF6y6oLSU4YLXm7IUH",2,"8",1,3.5,0,1,"female",25,3,32
"MusF6y6oLSU4YLXm7IUH",2,"4",0.5,1.75,0,1,"female",25,3,33
"MusF6y6oLSU4YLXm7IUH",2,"15",5,13.5,0,1,"female",25,3,34
"MusF6y6oLSU4YLXm7IUH",2,"9",3,4.2,0,1,"female",25,3,35
"MusF6y6oLSU4YLXm7IUH",2,"12",3,10.5,0,1,"female",25,3,36
"MusF6y6oLSU4YLXm7IUH",3,"10",3,6,0,1,"female",25,3,37
"MusF6y6oLSU4YLXm7IUH",3,"200",10,5,0,0,"female",25,3,38
"MusF6y6oLSU4YLXm7IUH",3,"7",1,2.7,0,0,"female",25,3,39
"MusF6y6oLSU4YLXm7IUH",3,"3",0.5,1.35,0,1,"female",25,3,40
"MusF6y6oLSU4YLXm7IUH",3,"13",5,7,0,0,"female",25,3,41
"MusF6y6oLSU4YLXm7IUH",3,"16",5,17.5,0,1,"female",25,3,42
"MusF6y6oLSU4YLXm7IUH",3,"2",0.5,1,0,0,"female",25,3,43
"MusF6y6oLSU4YLXm7IUH",3,"1",0.5,0.7,0,0,"female",25,3,44
"MusF6y6oLSU4YLXm7IUH",3,"14",5,10,0,1,"female",25,3,45
"MusF6y6oLSU4YLXm7IUH",3,"300",8,2,0,0,"female",25,3,46
"MusF6y6oLSU4YLXm7IUH",3,"6",1,2,0,1,"female",25,3,47
"MusF6y6oLSU4YLXm7IUH",3,"5",1,1.4,0,0,"female",25,3,48
"MusF6y6oLSU4YLXm7IUH",3,"11",3,8.1,0,1,"female",25,3,49
"MusF6y6oLSU4YLXm7IUH",3,"8",1,3.5,0,1,"female",25,3,50
"MusF6y6oLSU4YLXm7IUH",3,"4",0.5,1.75,0,1,"female",25,3,51
"MusF6y6oLSU4YLXm7IUH",3,"15",5,13.5,0,1,"female",25,3,52
"MusF6y6oLSU4YLXm7IUH",3,"9",3,4.2,0,0,"female",25,3,53
"MusF6y6oLSU4YLXm7IUH",3,"12",3,10.5,0,1,"female",25,3,54
"MusF6y6oLSU4YLXm7IUH",4,"10",3,6,0,1,"female",25,3,55
"MusF6y6oLSU4YLXm7IUH",4,"200",10,5,0,0,"female",25,3,56
"MusF6y6oLSU4YLXm7IUH",4,"7",1,2.7,0,1,"female",25,3,57
"MusF6y6oLSU4YLXm7IUH",4,"3",0.5,1.35,0,1,"female",25,3,58
"MusF6y6oLSU4YLXm7IUH",4,"13",5,7,0,1,"female",25,3,59
"MusF6y6oLSU4YLXm7IUH",4,"16",5,17.5,0,1,"female",25,3,60
"MusF6y6oLSU4YLXm7IUH",4,"2",0.5,1,0,1,"female",25,3,61
"MusF6y6oLSU4YLXm7IUH",4,"1",0.5,0.7,0,0,"female",25,3,62
"MusF6y6oLSU4YLXm7IUH",4,"14",5,10,0,1,"female",25,3,63
"MusF6y6oLSU4YLXm7IUH",4,"300",8,2,0,0,"female",25,3,64
"MusF6y6oLSU4YLXm7IUH",4,"6",1,2,0,1,"female",25,3,65
"MusF6y6oLSU4YLXm7IUH",4,"5",1,1.4,0,0,"female",25,3,66
"MusF6y6oLSU4YLXm7IUH",4,"11",3,8.1,0,1,"female",25,3,67
"MusF6y6oLSU4YLXm7IUH",4,"8",1,3.5,0,0,"female",25,3,68
"MusF6y6oLSU4YLXm7IUH",4,"4",0.5,1.75,0,1,"female",25,3,69
"MusF6y6oLSU4YLXm7IUH",4,"15",5,13.5,0,1,"female",25,3,70
"MusF6y6oLSU4YLXm7IUH",4,"9",3,4.2,0,1,"female",25,3,71
"MusF6y6oLSU4YLXm7IUH",4,"12",3,10.5,0,1,"female",25,3,72
"MusF6y6oLSU4YLXm7IUH",5,"10",3,6,0,1,"female",25,3,73
"MusF6y6oLSU4YLXm7IUH",5,"200",10,5,0,0,"female",25,3,74
"MusF6y6oLSU4YLXm7IUH",5,"7",1,2.7,0,0,"female",25,3,75
"MusF6y6oLSU4YLXm7IUH",5,"3",0.5,1.35,0,1,"female",25,3,76
"MusF6y6oLSU4YLXm7IUH",5,"13",5,7,0,0,"female",25,3,77
"MusF6y6oLSU4YLXm7IUH",5,"16",5,17.5,0,1,"female",25,3,78
"MusF6y6oLSU4YLXm7IUH",5,"2",0.5,1,0,0,"female",25,3,79
"MusF6y6oLSU4YLXm7IUH",5,"1",0.5,0.7,0,0,"female",25,3,80
"MusF6y6oLSU4YLXm7IUH",5,"14",5,10,0,1,"female",25,3,81
"MusF6y6oLSU4YLXm7IUH",5,"300",8,2,0,0,"female",25,3,82
"MusF6y6oLSU4YLXm7IUH",5,"6",1,2,0,1,"female",25,3,83
"MusF6y6oLSU4YLXm7IUH",5,"5",1,1.4,0,1,"female",25,3,84
"MusF6y6oLSU4YLXm7IUH",5,"11",3,8.1,0,1,"female",25,3,85
"MusF6y6oLSU4YLXm7IUH",5,"8",1,3.5,0,0,"female",25,3,86
"MusF6y6oLSU4YLXm7IUH",5,"4",0.5,1.75,0,0,"female",25,3,87
"MusF6y6oLSU4YLXm7IUH",5,"15",5,13.5,0,1,"female",25,3,88
"MusF6y6oLSU4YLXm7IUH",5,"9",3,4.2,0,0,"female",25,3,89
"MusF6y6oLSU4YLXm7IUH",5,"12",3,10.5,0,1,"female",25,3,90
"YCPRvcy5BFRT116DIVIY",1,"13",5,7,0,0,"female",31,4,1
"YCPRvcy5BFRT116DIVIY",1,"300",8,2,0,0,"female",31,4,2
"YCPRvcy5BFRT116DIVIY",1,"11",3,8.1,0,1,"female",31,4,3
"YCPRvcy5BFRT116DIVIY",1,"7",1,2.7,0,1,"female",31,4,4
"YCPRvcy5BFRT116DIVIY",1,"2",0.5,1,0,0,"female",31,4,5
"YCPRvcy5BFRT116DIVIY",1,"8",1,3.5,0,1,"female",31,4,6
"YCPRvcy5BFRT116DIVIY",1,"15",5,13.5,0,0,"female",31,4,7
"YCPRvcy5BFRT116DIVIY",1,"16",5,17.5,0,1,"female",31,4,8
"YCPRvcy5BFRT116DIVIY",1,"10",3,6,0,0,"female",31,4,9
"YCPRvcy5BFRT116DIVIY",1,"9",3,4.2,0,0,"female",31,4,10
"YCPRvcy5BFRT116DIVIY",1,"6",1,2,0,1,"female",31,4,11
"YCPRvcy5BFRT116DIVIY",1,"1",0.5,0.7,0,0,"female",31,4,12
"YCPRvcy5BFRT116DIVIY",1,"12",3,10.5,0,1,"female",31,4,13
"YCPRvcy5BFRT116DIVIY",1,"200",10,5,0,0,"female",31,4,14
"YCPRvcy5BFRT116DIVIY",1,"3",0.5,1.35,0,1,"female",31,4,15
"YCPRvcy5BFRT116DIVIY",1,"14",5,10,0,0,"female",31,4,16
"YCPRvcy5BFRT116DIVIY",1,"4",0.5,1.75,0,1,"female",31,4,17
"YCPRvcy5BFRT116DIVIY",1,"5",1,1.4,0,0,"female",31,4,18
"YCPRvcy5BFRT116DIVIY",2,"13",5,7,0,1,"female",31,4,19
"YCPRvcy5BFRT116DIVIY",2,"300",8,2,0,0,"female",31,4,20
"YCPRvcy5BFRT116DIVIY",2,"11",3,8.1,0,0,"female",31,4,21
"YCPRvcy5BFRT116DIVIY",2,"7",1,2.7,0,1,"female",31,4,22
"YCPRvcy5BFRT116DIVIY",2,"2",0.5,1,0,0,"female",31,4,23
"YCPRvcy5BFRT116DIVIY",2,"8",1,3.5,0,1,"female",31,4,24
"YCPRvcy5BFRT116DIVIY",2,"15",5,13.5,0,0,"female",31,4,25
"YCPRvcy5BFRT116DIVIY",2,"16",5,17.5,0,0,"female",31,4,26
"YCPRvcy5BFRT116DIVIY",2,"10",3,6,0,0,"female",31,4,27
"YCPRvcy5BFRT116DIVIY",2,"9",3,4.2,0,0,"female",31,4,28
"YCPRvcy5BFRT116DIVIY",2,"6",1,2,0,0,"female",31,4,29
"YCPRvcy5BFRT116DIVIY",2,"1",0.5,0.7,0,1,"female",31,4,30
"YCPRvcy5BFRT116DIVIY",2,"12",3,10.5,0,0,"female",31,4,31
"YCPRvcy5BFRT116DIVIY",2,"200",10,5,0,0,"female",31,4,32
"YCPRvcy5BFRT116DIVIY",2,"3",0.5,1.35,0,0,"female",31,4,33
"YCPRvcy5BFRT116DIVIY",2,"14",5,10,0,1,"female",31,4,34
"YCPRvcy5BFRT116DIVIY",2,"4",0.5,1.75,0,0,"female",31,4,35
"YCPRvcy5BFRT116DIVIY",2,"5",1,1.4,0,0,"female",31,4,36
"YCPRvcy5BFRT116DIVIY",3,"13",5,7,0,0,"female",31,4,37
"YCPRvcy5BFRT116DIVIY",3,"300",8,2,0,0,"female",31,4,38
"YCPRvcy5BFRT116DIVIY",3,"11",3,8.1,0,0,"female",31,4,39
"YCPRvcy5BFRT116DIVIY",3,"7",1,2.7,0,0,"female",31,4,40
"YCPRvcy5BFRT116DIVIY",3,"2",0.5,1,0,0,"female",31,4,41
"YCPRvcy5BFRT116DIVIY",3,"8",1,3.5,0,0,"female",31,4,42
"YCPRvcy5BFRT116DIVIY",3,"15",5,13.5,0,1,"female",31,4,43
"YCPRvcy5BFRT116DIVIY",3,"16",5,17.5,0,1,"female",31,4,44
"YCPRvcy5BFRT116DIVIY",3,"10",3,6,0,0,"female",31,4,45
"YCPRvcy5BFRT116DIVIY",3,"9",3,4.2,0,0,"female",31,4,46
"YCPRvcy5BFRT116DIVIY",3,"6",1,2,0,0,"female",31,4,47
"YCPRvcy5BFRT116DIVIY",3,"1",0.5,0.7,0,0,"female",31,4,48
