user_id,block,problem,x1,y1,y2,Choice,Sex,Age,Subject,Trial
2ZCzvMm755xkcD84D3Bh,1,33,10,12,0,0,female,33,1,32
2ZCzvMm755xkcD84D3Bh,1,28,8,10,0,0,female,33,1,33
2ZCzvMm755xkcD84D3Bh,1,24,5,12,0,0,female,33,1,34
2ZCzvMm755xkcD84D3Bh,1,1,2,4,0,0,female,33,1,35
2ZCzvMm755xkcD84D3Bh,2,13,3,10,0,0,female,33,1,36
2ZCzvMm755xkcD84D3Bh,2,30,8,11,0,0,female,33,1,37
2ZCzvMm755xkcD84D3Bh,2,20,4,12,0,0,female,33,1,38
2ZCzvMm755xkcD84D3Bh,2,15,3,9,0,0,female,33,1,39
2ZCzvMm755xkcD84D3Bh,2,17,4,6,0,0,female,33,1,40
2ZCzvMm755xkcD84D3Bh,2,18,4,8,0,0,female,33,1,41
2ZCzvMm755xkcD84D3Bh,2,5,2,9,0,0,female,33,1,42
2ZCzvMm755xkcD84D3Bh,2,7,2,11,0,0,female,33,1,43
2ZCzvMm755xkcD84D3Bh,2,31,9,12,0,0,female,33,1,44
2ZCzvMm755xkcD84D3Bh,2,25,6,8,0,0,female,33,1,45
2ZCzvMm755xkcD84D3Bh,2,8,2,12,0,0,female,33,1,46
2ZCzvMm755xkcD84D3Bh,2,10,3,5,0,0,female,33,1,47
2ZCzvMm755xkcD84D3Bh,2,16,4,5,0,0,female,33,1,48
2ZCzvMm755xkcD84D3Bh,2,34,10,5,0,0,female,33,1,49
2ZCzvMm755xkcD84D3Bh,2,19,4,10,0,0,female,33,1,50
2ZCzvMm755xkcD84D3Bh,2,11,3,6,0,0,female,33,1,51
2ZCzvMm755xkcD84D3Bh,2,4,2,8,0,0,female,33,1,52
2ZCzvMm755xkcD84D3Bh,2,23,5,10,0,0,female,33,1,53
2ZCzvMm755xkcD84D3Bh,2,35,8,2,0,0,female,33,1,54
2ZCzvMm755xkcD84D3Bh,2,22,5,8,0,0,female,33,1,55
2ZCzvMm755xkcD84D3Bh,2,6,2,10,0,0,female,33,1,56
2ZCzvMm755xkcD84D3Bh,2,26,6,10,0,0,female,33,1,57
2ZCzvMm755xkcD84D3Bh,2,9,3,4,0,0,female,33,1,58
2ZCzvMm755xkcD84D3Bh,2,12,3,8,0,0,female,33,1,59
2ZCzvMm755xkcD84D3Bh,2,2,2,5,0,0,female,33,1,60
2ZCzvMm755xkcD84D3Bh,2,3,2,6,0,0,female,33,1,61
2ZCzvMm755xkcD84D3Bh,2,32,9,11,0,0,female,33,1,62
2ZCzvMm755xkcD84D3Bh,2,21,5,6,0,0,female,33,1,63
2ZCzvMm755xkcD84D3Bh,2,27,6,12,0,0,female,33,1,64
2ZCzvMm755xkcD84D3Bh,2,29,8,12,0,0,female,33,1,65
2ZCzvMm755xkcD84D3Bh,2,14,3,12,0,0,female,33,1,66
2ZCzvMm755xkcD84D3Bh,2,33,10,12,0,0,female,33,1,67
2ZCzvMm755xkcD84D3Bh,2,28,8,10,0,0,female,33,1,68
2ZCzvMm755xkcD84D3Bh,2,24,5,12,0,0,female,33,1,69
2ZCzvMm755xkcD84D3Bh,2,1,2,4,0,0,female,33,1,70
2ZCzvMm755xkcD84D3Bh,3,13,3,10,0,0,female,33,1,71
2ZCzvMm755xkcD84D3Bh,3,30,8,11,0,0,female,33,1,72
2ZCzvMm755xkcD84D3Bh,3,20,4,12,0,0,female,33,1,73
2ZCzvMm755xkcD84D3Bh,3,15,3,9,0,0,female,33,1,74
2ZCzvMm755xkcD84D3Bh,3,17,4,6,0,0,female,33,1,75
2ZCzvMm755xkcD84D3Bh,3,18,4,8,0,0,female,33,1,76
2ZCzvMm755xkcD84D3Bh,3,5,2,9,0,0,female,33,1,77
2ZCzvMm755xkcD84D3Bh,3,7,2,11,0,0,female,33,1,78
2ZCzvMm755xkcD84D3Bh,3,31,9,12,0,0,female,33,1,79
2ZCzvMm755xkcD84D3Bh,3,25,6,8,0,0,female,33,1,80
2ZCzvMm755xkcD84D3Bh,3,8,2,12,0,0,female,33,1,81
2ZCzvMm755xkcD84D3Bh,3,10,3,5,0,0,female,33,1,82
2ZCzvMm755xkcD84D3Bh,3,16,4,5,0,0,female,33,1,83
2ZCzvMm755xkcD84D3Bh,3,34,10,5,0,0,female,33,1,84
2ZCzvMm755xkcD84D3Bh,3,19,4,10,0,0,female,33,1,85
2ZCzvMm755xkcD84D3Bh,3,11,3,6,0,0,female,33,1,86
2ZCzvMm755xkcD84D3Bh,3,4,2,8,0,0,female,33,1,87
2ZCzvMm755xkcD84D3Bh,3,23,5,10,0,0,female,33,1,88
2ZCzvMm755xkcD84D3Bh,3,35,8,2,0,0,female,33,1,89
2ZCzvMm755xkcD84D3Bh,3,22,5,8,0,0,female,33,1,90
2ZCzvMm755xkcD84D3Bh,3,6,2,10,0,0,female,33,1,91
2ZCzvMm755xkcD84D3Bh,3,26,6,10,0,0,female,33,1,92
2ZCzvMm755xkcD84D3Bh,3,9,3,4,0,0,female,33,1,93
2ZCzvMm755xkcD84D3Bh,3,12,3,8,0,0,female,33,1,94
2ZCzvMm755xkcD84D3Bh,3,2,2,5,0,0,female,33,1,95
2ZCzvMm755xkcD84D3Bh,3,3,2,6,0,0,female,33,1,96
2ZCzvMm755xkcD84D3Bh,3,32,9,11,0,0,female,33,1,97
2ZCzvMm755xkcD84D3Bh,3,21,5,6,0,0,female,33,1,98
2ZCzvMm755xkcD84D3Bh,3,27,6,12,0,0,female,33,1,99
2ZCzvMm755xkcD84D3Bh,3,29,8,12,0,0,female,33,1,100
2ZCzvMm755xkcD84D3Bh,3,14,3,12,0,0,female,33,1,101
2ZCzvMm755xkcD84D3Bh,3,33,10,12,0,0,female,33,1,102
2ZCzvMm755xkcD84D3Bh,3,28,8,10,0,0,female,33,1,103
2ZCzvMm755xkcD84D3Bh,3,24,5,12,0,0,female,33,1,104
2ZCzvMm755xkcD84D3Bh,3,1,2,4,0,0,female,33,1,105
3QfY3UXs0GUhqEwDhzcQ,1,32,9,11,0,0,male,28,2,1
3QfY3UXs0GUhqEwDhzcQ,1,23,5,10,0,1,male,28,2,2
3QfY3UXs0GUhqEwDhzcQ,1,13,3,10,0,1,male,28,2,3
3QfY3UXs0GUhqEwDhzcQ,1,17,4,6,0,1,male,28,2,4
3QfY3UXs0GUhqEwDhzcQ,1,11,3,6,0,1,male,28,2,5
3QfY3UXs0GUhqEwDhzcQ,1,4,2,8,0,1,male,28,2,6
3QfY3UXs0GUhqEwDhzcQ,1,22,5,8,0,1,male,28,2,7
3QfY3UXs0GUhqEwDhzcQ,1,26,6,10,0,0,male,28,2,8
3QfY3UXs0GUhqEwDhzcQ,1,1,2,4,0,1,male,28,2,9
3QfY3UXs0GUhqEwDhzcQ,1,24,5,12,0,1,male,28,2,10
3QfY3UXs0GUhqEwDhzcQ,1,19,4,10,0,1,male,28,2,11
3QfY3UXs0GUhqEwDhzcQ,1,7,2,11,0,1,male,28,2,12
3QfY3UXs0GUhqEwDhzcQ,1,5,2,9,0,1,male,28,2,13
3QfY3UXs0GUhqEwDhzcQ,1,25,6,8,0,0,male,28,2,14
3QfY3UXs0GUhqEwDhzcQ,1,12,3,8,0,1,male,28,2,15
3QfY3UXs0GUhqEwDhzcQ,1,28,8,10,0,0,male,28,2,16
3QfY3UXs0GUhqEwDhzcQ,1,2,2,5,0,1,male,28,2,17
3QfY3UXs0GUhqEwDhzcQ,1,31,9,12,0,0,male,28,2,18
3QfY3UXs0GUhqEwDhzcQ,1,20,4,12,0,1,male,28,2,19
3QfY3UXs0GUhqEwDhzcQ,1,34,10,5,0,0,male,28,2,20
3QfY3UXs0GUhqEwDhzcQ,1,30,8,11,0,0,male,28,2,21
3QfY3UXs0GUhqEwDhzcQ,1,18,4,8,0,1,male,28,2,22
3QfY3UXs0GUhqEwDhzcQ,1,16,4,5,0,0,male,28,2,23
3QfY3UXs0GUhqEwDhzcQ,1,9,3,4,0,0,male,28,2,24
3QfY3UXs0GUhqEwDhzcQ,1,35,8,2,0,0,male,28,2,25
3QfY3UXs0GUhqEwDhzcQ,1,15,3,9,0,1,male,28,2,26
3QfY3UXs0GUhqEwDhzcQ,1,10,3,5,0,0,male,28,2,27
3QfY3UXs0GUhqEwDhzcQ,1,14,3,12,0,1,male,28,2,28
3QfY3UXs0GUhqEwDhzcQ,1,29,8,12,0,0,male,28,2,29
3QfY3UXs0GUhqEwDhzcQ,1,3,2,6,0,1,male,28,2,30
3QfY3UXs0GUhqEwDhzcQ,1,27,6,12,0,0,male,28,2,31
3QfY3UXs0GUhqEwDhzcQ,1,21,5,6,0,0,male,28,2,32
3QfY3UXs0GUhqEwDhzcQ,1,33,10,12,0,0,male,28,2,33
3QfY3UXs0GUhqEwDhzcQ,1,6,2,10,0,1,male,28,2,34
3QfY3UXs0GUhqEwDhzcQ,1,8,2,12,0,1,male,28,2,35
3QfY3UXs0GUhqEwDhzcQ,2,32,9,11,0,0,male,28,2,36
3QfY3UXs0GUhqEwDhzcQ,2,23,5,10,0,0,male,28,2,37
3QfY3UXs0GUhqEwDhzcQ,2,13,3,10,0,1,male,28,2,38
3QfY3UXs0GUhqEwDhzcQ,2,17,4,6,0,1,male,28,2,39
3QfY3UXs0GUhqEwDhzcQ,2,11,3,6,0,1,male,28,2,40
3QfY3UXs0GUhqEwDhzcQ,2,4,2,8,0,1,male,28,2,41
3QfY3UXs0GUhqEwDhzcQ,2,22,5,8,0,1,male,28,2,42
3QfY3UXs0GUhqEwDhzcQ,2,26,6,10,0,0,male,28,2,43
3QfY3UXs0GUhqEwDhzcQ,2,1,2,4,0,1,male,28,2,44
3QfY3UXs0GUhqEwDhzcQ,2,24,5,12,0,0,male,28,2,45
3QfY3UXs0GUhqEwDhzcQ,2,19,4,10,0,1,male,28,2,46
3QfY3UXs0GUhqEwDhzcQ,2,7,2,11,0,1,male,28,2,47
3QfY3UXs0GUhqEwDhzcQ,2,5,2,9,0,1,male,28,2,48
3QfY3UXs0GUhqEwDhzcQ,2,25,6,8,0,0,male,28,2,49
3QfY3UXs0GUhqEwDhzcQ,2,12,3,8,0,1,male,28,2,50
3QfY3UXs0GUhqEwDhzcQ,2,28,8,10,0,0,male,28,2,51
3QfY3UXs0GUhqEwDhzcQ,2,2,2,5,0,1,male,28,2,52
3QfY3UXs0GUhqEwDhzcQ,2,31,9,12,0,0,male,28,2,53
3QfY3UXs0GUhqEwDhzcQ,2,20,4,12,0,1,male,28,2,54
3QfY3UXs0GUhqEwDhzcQ,2,34,10,5,0,0,male,28,2,55
3QfY3UXs0GUhqEwDhzcQ,2,30,8,11,0,0,male,28,2,56
3QfY3UXs0GUhqEwDhzcQ,2,18,4,8,0,1,male,28,2,57
3QfY3UXs0GUhqEwDhzcQ,2,16,4,5,0,0,male,28,2,58
3QfY3UXs0GUhqEwDhzcQ,2,9,3,4,0,1,male,28,2,59
3QfY3UXs0GUhqEwDhzcQ,2,35,8,2,0,0,male,28,2,60
3QfY3UXs0GUhqEwDhzcQ,2,15,3,9,0,1,male,28,2,61
3QfY3UXs0GUhqEwDhzcQ,2,10,3,5,0,1,male,28,2,62
3QfY3UXs0GUhqEwDhzcQ,2,14,3,12,0,1,male,28,2,63
3QfY3UXs0GUhqEwDhzcQ,2,29,8,12,0,0,male,28,2,64
3QfY3UXs0GUhqEwDhzcQ,2,3,2,6,0,1,male,28,2,65
3QfY3UXs0GUhqEwDhzcQ,2,27,6,12,0,0,male,28,2,66
3QfY3UXs0GUhqEwDhzcQ,2,21,5,6,0,0,male,28,2,67
3QfY3UXs0GUhqEwDhzcQ,2,33,10,12,0,0,male,28,2,68
3QfY3UXs0GUhqEwDhzcQ,2,6,2,10,0,1,male,28,2,69
3QfY3UXs0GUhqEwDhzcQ,2,8,2,12,0,1,male,28,2,70
3QfY3UXs0GUhqEwDhzcQ,3,32,9,11,0,0,male,28,2,71
3QfY3UXs0GUhqEwDhzcQ,3,23,5,10,0,0,male,28,2,72
3QfY3UXs0GUhqEwDhzcQ,3,13,3,10,0,1,male,28,2,73
3QfY3UXs0GUhqEwDhzcQ,3,17,4,6,0,0,male,28,2,74
3QfY3UXs0GUhqEwDhzcQ,3,11,3,6,0,1,male,28,2,75
3QfY3UXs0GUhqEwDhzcQ,3,4,2,8,0,1,male,28,2,76
3QfY3UXs0GUhqEwDhzcQ,3,22,5,8,0,0,male,28,2,77
3QfY3UXs0GUhqEwDhzcQ,3,26,6,10,0,0,male,28,2,78
3QfY3UXs0GUhqEwDhzcQ,3,1,2,4,0,1,male,28,2,79
3QfY3UXs0GUhqEwDhzcQ,3,24,5,12,0,1,male,28,2,80
3QfY3UXs0GUhqEwDhzcQ,3,19,4,10,0,1,male,28,2,81
3QfY3UXs0GUhqEwDhzcQ,3,7,2,11,0,1,male,28,2,82
3QfY3UXs0GUhqEwDhzcQ,3,5,2,9,0,1,male,28,2,83
3QfY3UXs0GUhqEwDhzcQ,3,25,6,8,0,0,male,28,2,84
3QfY3UXs0GUhqEwDhzcQ,3,12,3,8,0,1,male,28,2,85
3QfY3UXs0GUhqEwDhzcQ,3,28,8,10,0,0,male,28,2,86
3QfY3UXs0GUhqEwDhzcQ,3,2,2,5,0,1,male,28,2,87
3QfY3UXs0GUhqEwDhzcQ,3,31,9,12,0,0,male,28,2,88
3QfY3UXs0GUhqEwDhzcQ,3,20,4,12,0,1,male,28,2,89
3QfY3UXs0GUhqEwDhzcQ,3,34,10,5,0,0,male,28,2,90
3QfY3UXs0GUhqEwDhzcQ,3,30,8,11,0,0,male,28,2,91
3QfY3UXs0GUhqEwDhzcQ,3,18,4,8,0,1,male,28,2,92
3QfY3UXs0GUhqEwDhzcQ,3,16,4,5,0,1,male,28,2,93
3QfY3UXs0GUhqEwDhzcQ,3,9,3,4,0,0,male,28,2,94
3QfY3UXs0GUhqEwDhzcQ,3,35,8,2,0,0,male,28,2,95
3QfY3UXs0GUhqEwDhzcQ,3,15,3,9,0,1,male,28,2,96
3QfY3UXs0GUhqEwDhzcQ,3,10,3,5,0,1,male,28,2,97
3QfY3UXs0GUhqEwDhzcQ,3,14,3,12,0,1,male,28,2,98
3QfY3UXs0GUhqEwDhzcQ,3,29,8,12,0,0,male,28,2,99
3QfY3UXs0GUhqEwDhzcQ,3,3,2,6,0,1,male,28,2,100
3QfY3UXs0GUhqEwDhzcQ,3,27,6,12,0,1,male,28,2,101
3QfY3UXs0GUhqEwDhzcQ,3,21,5,6,0,1,male,28,2,102
3QfY3UXs0GUhqEwDhzcQ,3,33,10,12,0,0,male,28,2,103
3QfY3UXs0GUhqEwDhzcQ,3,6,2,10,0,1,male,28,2,104
3QfY3UXs0GUhqEwDhzcQ,3,8,2,12,0,1,male,28,2,105
4EosNpGz2D5F5JUr8x3s,1,19,4,10,0,0,female,26,3,1
4EosNpGz2D5F5JUr8x3s,1,16,4,5,0,0,female,26,3,2
4EosNpGz2D5F5JUr8x3s,1,34,10,5,0,0,female,26,3,3
4EosNpGz2D5F5JUr8x3s,1,17,4,6,0,0,female,26,3,4
4EosNpGz2D5F5JUr8x3s,1,5,2,9,0,1,female,26,3,5
4EosNpGz2D5F5JUr8x3s,1,10,3,5,0,0,female,26,3,6
4EosNpGz2D5F5JUr8x3s,1,26,6,10,0,0,female,26,3,7
4EosNpGz2D5F5JUr8x3s,1,27,6,12,0,0,female,26,3,8
4EosNpGz2D5F5JUr8x3s,1,9,3,4,0,0,female,26,3,9
4EosNpGz2D5F5JUr8x3s,1,21,5,6,0,0,female,26,3,10
4EosNpGz2D5F5JUr8x3s,1,1,2,4,0,0,female,26,3,11
4EosNpGz2D5F5JUr8x3s,1,20,4,12,0,1,female,26,3,12
4EosNpGz2D5F5JUr8x3s,1,25,6,8,0,0,female,26,3,13
4EosNpGz2D5F5JUr8x3s,1,7,2,11,0,1,female,26,3,14
4EosNpGz2D5F5JUr8x3s,1,8,2,12,0,1,female,26,3,15
4EosNpGz2D5F5JUr8x3s,1,23,5,10,0,0,female,26,3,16
4EosNpGz2D5F5JUr8x3s,1,3,2,6,0,1,female,26,3,17
4EosNpGz2D5F5JUr8x3s,1,32,9,11,0,0,female,26,3,18
4EosNpGz2D5F5JUr8x3s,1,4,2,8,0,1,female,26,3,19
4EosNpGz2D5F5JUr8x3s,1,2,2,5,0,0,female,26,3,20
4EosNpGz2D5F5JUr8x3s,1,14,3,12,0,1,female,26,3,21
4EosNpGz2D5F5JUr8x3s,1,24,5,12,0,0,female,26,3,22
4EosNpGz2D5F5JUr8x3s,1,6,2,10,0,1,female,26,3,23
4EosNpGz2D5F5JUr8x3s,1,31,9,12,0,0,female,26,3,24
4EosNpGz2D5F5JUr8x3s,1,22,5,8,0,0,female,26,3,25
4EosNpGz2D5F5JUr8x3s,1,11,3,6,0,0,female,26,3,26
4EosNpGz2D5F5JUr8x3s,1,18,4,8,0,0,female,26,3,27
4EosNpGz2D5F5JUr8x3s,1,33,10,12,0,0,female,26,3,28
4EosNpGz2D5F5JUr8x3s,1,13,3,10,0,0,female,26,3,29
4EosNpGz2D5F5JUr8x3s,1,28,8,10,0,0,female,26,3,30
4EosNpGz2D5F5JUr8x3s,1,12,3,8,0,0,female,26,3,31
4EosNpGz2D5F5JUr8x3s,1,35,8,2,0,0,female,26,3,32
4EosNpGz2D5F5JUr8x3s,1,15,3,9,0,0,female,26,3,33
4EosNpGz2D5F5JUr8x3s,1,30,8,11,0,0,female,26,3,34
4EosNpGz2D5F5JUr8x3s,1,29,8,12,0,0,female,26,3,35
4EosNpGz2D5F5JUr8x3s,2,19,4,10,0,0,female,26,3,36
4EosNpGz2D5F5JUr8x3s,2,16,4,5,0,0,female,26,3,37
4EosNpGz2D5F5JUr8x3s,2,34,10,5,0,0,female,26,3,38
4EosNpGz2D5F5JUr8x3s,2,17,4,6,0,0,female,26,3,39
4EosNpGz2D5F5JUr8x3s,2,5,2,9,0,1,female,26,3,40
4EosNpGz2D5F5JUr8x3s,2,10,3,5,0,0,female,26,3,41
4EosNpGz2D5F5JUr8x3s,2,26,6,10,0,0,female,26,3,42
4EosNpGz2D5F5JUr8x3s,2,27,6,12,0,0,female,26,3,43
4EosNpGz2D5F5JUr8x3s,2,9,3,4,0,0,female,26,3,44
4EosNpGz2D5F5JUr8x3s,2,21,5,6,0,0,female,26,3,45
4EosNpGz2D5F5JUr8x3s,2,1,2,4,0,0,female,26,3,46
4EosNpGz2D5F5JUr8x3s,2,20,4,12,0,0,female,26,3,47
4EosNpGz2D5F5JUr8x3s,2,25,6,8,0,0,female,26,3,48
4EosNpGz2D5F5JUr8x3s,2,7,2,11,0,1,female,26,3,49
4EosNpGz2D5F5JUr8x3s,2,8,2,12,0,1,female,26,3,50
4EosNpGz2D5F5JUr8x3s,2,23,5,10,0,0,female,26,3,51
4EosNpGz2D5F5JUr8x3s,2,3,2,6,0,1,female,26,3,52
4EosNpGz2D5F5JUr8x3s,2,32,9,11,0,0,female,26,3,53
4EosNpGz2D5F5JUr8x3s,2,4,2,8,0,1,female,26,3,54
4EosNpGz2D5F5JUr8x3s,2,2,2,5,0,0,female,26,3,55
4EosNpGz2D5F5JUr8x3s,2,14,3,12,0,1,female,26,3,56
4EosNpGz2D5F5JUr8x3s,2,24,5,12,0,0,female,26,3,57
4EosNpGz2D5F5JUr8x3s,2,6,2,10,0,1,female,26,3,58
4EosNpGz2D5F5JUr8x3s,2,31,9,12,0,0,female,26,3,59
4EosNpGz2D5F5JUr8x3s,2,22,5,8,0,0,female,26,3,60
4EosNpGz2D5F5JUr8x3s,2,11,3,6,0,0,female,26,3,61
4EosNpGz2D5F5JUr8x3s,2,18,4,8,0,0,female,26,3,62
4EosNpGz2D5F5JUr8x3s,2,33,10,12,0,0,female,26,3,63
4EosNpGz2D5F5JUr8x3s,2,13,3,10,0,0,female,26,3,64
4EosNpGz2D5F5JUr8x3s,2,28,8,10,0,0,female,26,3,65
4EosNpGz2D5F5JUr8x3s,2,12,3,8,0,0,female,26,3,66
4EosNpGz2D5F5JUr8x3s,2,35,8,2,0,0,female,26,3,67
4EosNpGz2D5F5JUr8x3s,2,15,3,9,0,0,female,26,3,68
4EosNpGz2D5F5JUr8x3s,2,30,8,11,0,0,female,26,3,69
4EosNpGz2D5F5JUr8x3s,2,29,8,12,0,0,female,26,3,70
4EosNpGz2D5F5JUr8x3s,3,19,4,10,0,0,female,26,3,71
4EosNpGz2D5F5JUr8x3s,3,16,4,5,0,0,female,26,3,72
4EosNpGz2D5F5JUr8x3s,3,34,10,5,0,0,female,26,3,73
4EosNpGz2D5F5JUr8x3s,3,17,4,6,0,0,female,26,3,74
4EosNpGz2D5F5JUr8x3s,3,5,2,9,0,1,female,26,3,75
4EosNpGz2D5F5JUr8x3s,3,10,3,5,0,0,female,26,3,76
4EosNpGz2D5F5JUr8x3s,3,26,6,10,0,0,female,26,3,77
4EosNpGz2D5F5JUr8x3s,3,27,6,12,0,0,female,26,3,78
4EosNpGz2D5F5JUr8x3s,3,9,3,4,0,0,female,26,3,79
4EosNpGz2D5F5JUr8x3s,3,21,5,6,0,0,female,26,3,80
4EosNpGz2D5F5JUr8x3s,3,1,2,4,0,0,female,26,3,81
4EosNpGz2D5F5JUr8x3s,3,20,4,12,0,0,female,26,3,82
4EosNpGz2D5F5JUr8x3s,3,25,6,8,0,0,female,26,3,83
4EosNpGz2D5F5JUr8x3s,3,7,2,11,0,1,female,26,3,84
4EosNpGz2D5F5JUr8x3s,3,8,2,12,0,1,female,26,3,85
4EosNpGz2D5F5JUr8x3s,3,23,5,10,0,0,female,26,3,86
4EosNpGz2D5F5JUr8x3s,3,3,2,6,0,0,female,26,3,87
4EosNpGz2D5F5JUr8x3s,3,32,9,11,0,0,female,26,3,88
4EosNpGz2D5F5JUr8x3s,3,4,2,8,0,1,female,26,3,89
4EosNpGz2D5F5JUr8x3s,3,2,2,5,0,0,female,26,3,90
4EosNpGz2D5F5JUr8x3s,3,14,3,12,0,0,female,26,3,91
4EosNpGz2D5F5JUr8x3s,3,24,5,12,0,0,female,26,3,92
4EosNpGz2D5F5JUr8x3s,3,6,2,10,0,1,female,26,3,93
4EosNpGz2D5F5JUr8x3s,3,31,9,12,0,0,female,26,3,94
4EosNpGz2D5F5JUr8x3s,3,22,5,8,0,0,female,26,3,95
4EosNpGz2D5F5JUr8x3s,3,11,3,6,0,0,female,26,3,96
4EosNpGz2D5F5JUr8x3s,3,18,4,8,0,0,female,26,3,97
4EosNpGz2D5F5JUr8x3s,3,33,10,12,0,0,female,26,3,98
4EosNpGz2D5F5JUr8x3s,3,13,3,10,0,0,female,26,3,99
4EosNpGz2D5F5JUr8x3s,3,28,8,10,0,0,female,26,3,100
4EosNpGz2D5F5JUr8x3s,3,12,3,8,0,0,female,26,3,101
4EosNpGz2D5F5JUr8x3s,3,35,8,2,0,0,female,26,3,102
4EosNpGz2D5F5JUr8x3s,3,15,3,9,0,0,female,26,3,103
4EosNpGz2D5F5JUr8x3s,3,30,8,11,0,0,female,26,3,104
4EosNpGz2D5F5JUr8x3s,3,29,8,12,0,0,female,26,3,105
60IiAWyRIMKkPjEqUltm,1,5,2,9,0,1,male,27,4,1
60IiAWyRIMKkPjEqUltm,1,12,3,8,0,1,male,27,4,2
60IiAWyRIMKkPjEqUltm,1,26,6,10,0,0,male,27,4,3
60IiAWyRIMKkPjEqUltm,1,31,9,12,0,0,male,27,4,4
60IiAWyRIMKkPjEqUltm,1,7,2,11,0,1,male,27,4,5
60IiAWyRIMKkPjEqUltm,1,19,4,10,0,0,male,27,4,6
60IiAWyRIMKkPjEqUltm,1,30,8,11,0,0,male,27,4,7
60IiAWyRIMKkPjEqUltm,1,32,9,11,0,0,male,27,4,8
60IiAWyRIMKkPjEqUltm,1,21,5,6,0,0,male,27,4,9
60IiAWyRIMKkPjEqUltm,1,22,5,8,0,0,male,27,4,10
60IiAWyRIMKkPjEqUltm,1,17,4,6,0,0,male,27,4,11
60IiAWyRIMKkPjEqUltm,1,28,8,10,0,0,male,27,4,12
60IiAWyRIMKkPjEqUltm,1,25,6,8,0,0,male,27,4,13
60IiAWyRIMKkPjEqUltm,1,14,3,12,0,1,male,27,4,14
60IiAWyRIMKkPjEqUltm,1,18,4,8,0,1,male,27,4,15
60IiAWyRIMKkPjEqUltm,1,2,2,5,0,1,male,27,4,16
60IiAWyRIMKkPjEqUltm,1,1,2,4,0,0,male,27,4,17
60IiAWyRIMKkPjEqUltm,1,15,3,9,0,1,male,27,4,18
60IiAWyRIMKkPjEqUltm,1,35,8,2,0,0,male,27,4,19
60IiAWyRIMKkPjEqUltm,1,3,2,6,0,0,male,27,4,20
60IiAWyRIMKkPjEqUltm,1,23,5,10,0,0,male,27,4,21
60IiAWyRIMKkPjEqUltm,1,34,10,5,0,0,male,27,4,22
60IiAWyRIMKkPjEqUltm,1,13,3,10,0,1,male,27,4,23
60IiAWyRIMKkPjEqUltm,1,16,4,5,0,0,male,27,4,24
60IiAWyRIMKkPjEqUltm,1,20,4,12,0,0,male,27,4,25
60IiAWyRIMKkPjEqUltm,1,29,8,12,0,0,male,27,4,26
60IiAWyRIMKkPjEqUltm,1,6,2,10,0,1,male,27,4,27
60IiAWyRIMKkPjEqUltm,1,11,3,6,0,1,male,27,4,28
